,favorite_count,tweet_id,retweet_count,text,timestamp,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
781,4101,738885046782832640,1270,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,2016-06-04 00:08:17 +0000,11,10,Charles,None,None,None,None,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,1,Bath_Towel,0.8783200000000001,False,Swab,0.0206333,False,American_Staffordshire_Terrier,0.0155351,True
782,7830,739485634323156992,3286,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,2016-06-05 15:54:48 +0000,6,10,Kyle,None,None,None,None,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,2,Walker_Hound,0.640256,True,English_Foxhound,0.229799,True,Beagle,0.037754,True
783,43391,739544079319588864,24091,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,2016-06-05 19:47:03 +0000,10,10,None,None,None,None,None,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,1,Labrador_Retriever,0.967397,True,Golden_Retriever,0.0166414,True,Ice_Bear,0.0148576,False
784,5870,739606147276148736,1859,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,2016-06-05 23:53:41 +0000,9,10,Benji,None,None,pupper,None,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,3,Blenheim_Spaniel,0.933755,True,Cocker_Spaniel,0.0417194,True,Brittany_Spaniel,0.00671256,True
785,4115,739844404073074688,956,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,2016-06-06 15:40:26 +0000,12,10,Simba,None,None,None,None,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,1,Toy_Poodle,0.342397,True,Table_Lamp,0.104451,False,Miniature_Poodle,0.079871,True
786,4417,739932936087216128,1208,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,2016-06-06 21:32:13 +0000,10,10,Rorie,None,None,None,None,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,1,Redbone,0.243904,True,Beagle,0.210975,True,Vizsla,0.076443,True
787,21759,739979191639244800,6649,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,2016-06-07 00:36:02 +0000,12,10,Nollie,None,None,None,None,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,1,Irish_Water_Spaniel,0.2858,True,Wig,0.24065300000000006,False,Toy_Poodle,0.07491389999999999,True
788,7281,740214038584557568,2202,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,2016-06-07 16:09:13 +0000,10,10,getting,None,None,None,None,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,1,Chesapeake_Bay_Retriever,0.586414,True,Labrador_Retriever,0.189782,True,Vizsla,0.0676072,True
789,3591,740359016048689152,957,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,2016-06-08 01:45:19 +0000,9,10,Chase,None,None,None,None,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,1,Golden_Retriever,0.8636870000000001,True,Kuvasz,0.0485901,True,Labrador_Retriever,0.0473966,True
790,19750,740676976021798912,7645,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",2016-06-08 22:48:46 +0000,11,10,Baloo,None,None,pupper,None,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,1,Wombat,0.462952,False,Norwegian_Elkhound,0.275225,True,Siamese_Cat,0.0435593,False
791,3080,740699697422163968,882,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK,2016-06-09 00:19:04 +0000,8,10,Chip,None,None,None,None,https://pbs.twimg.com/media/Ckd-bqVUkAIiyM7.jpg,1,Lawn_Mower,0.878863,False,Swing,0.0245351,False,Barrow,0.019577200000000003,False
792,10271,741067306818797568,3482,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,2016-06-10 00:39:48 +0000,12,10,just,doggo,None,pupper,None,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1,Golden_Retriever,0.843799,True,Labrador_Retriever,0.0529559,True,Kelpie,0.0357111,True
793,9581,741303864243200000,3619,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,2016-06-10 16:19:48 +0000,12,10,Theodore,None,None,None,None,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,1,Chihuahua,0.7681560000000001,True,Pug,0.0149016,True,Pekinese,0.0128158,True
794,4001,741438259667034112,933,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,2016-06-11 01:13:51 +0000,9,10,Tucker,None,None,None,None,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,1,Chesapeake_Bay_Retriever,0.292675,True,Redbone,0.197858,True,Vizsla,0.150312,True
795,8899,741743634094141440,3111,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,2016-06-11 21:27:17 +0000,11,10,Aqua,None,None,pupper,None,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1,Labrador_Retriever,0.786089,True,Flat-Coated_Retriever,0.0486524,True,Chesapeake_Bay_Retriever,0.0346933,True
796,5614,742150209887731712,1762,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,2016-06-13 00:22:53 +0000,8,10,Edmund,None,None,pupper,None,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,1,Siamese_Cat,0.112413,False,French_Bulldog,0.07141439999999999,True,Hog,0.0624654,False
797,4715,742161199639494656,1533,This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL,2016-06-13 01:06:33 +0000,12,10,Doug,None,None,None,None,https://pbs.twimg.com/media/CkyvqnNWYAQxQY1.jpg,1,Balloon,0.990736,False,Punching_Bag,0.00475356,False,Parachute,0.000435974,False
798,10736,742423170473463808,4284,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,2016-06-13 18:27:32 +0000,12,10,Bell,None,None,None,None,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1,Pug,0.99731,True,Brabancon_Griffon,0.00118563,True,French_Bulldog,0.000427989,True
799,7873,742465774154047488,4347,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z",2016-06-13 21:16:49 +0000,14,10,None,None,None,pupper,None,https://pbs.twimg.com/media/Ck3EribXEAAPhZn.jpg,1,Web_Site,0.997154,False,Comic_Book,0.000439221,False,Desktop_Computer,0.000267579,False
800,4184,743210557239623680,1539,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",2016-06-15 22:36:19 +0000,10,10,Kayla,None,None,None,None,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,1,Golden_Retriever,0.930705,True,Chesapeake_Bay_Retriever,0.0259341,True,Labrador_Retriever,0.00753536,True
801,6752,743222593470234624,2143,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,2016-06-15 23:24:09 +0000,12,10,a,None,None,pupper,None,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1,Kuvasz,0.350629,True,Soft-Coated_Wheaten_Terrier,0.182782,True,Golden_Retriever,0.08766239999999999,True
802,4588,743253157753532416,1356,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",2016-06-16 01:25:36 +0000,10,10,Kilo,None,None,None,puppo,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1,Malamute,0.442612,True,Siberian_Husky,0.368137,True,Eskimo_Dog,0.177822,True
803,20136,743595368194129920,7371,This is Harold. He looks slippery af. Probably difficult to hug. Would still try tho. 7/10 great with kids I bet https://t.co/EVuqdEO66N,2016-06-17 00:05:25 +0000,7,10,Harold,None,None,None,None,https://pbs.twimg.com/media/ClHICHmXEAI_1PS.jpg,1,Hippopotamus,0.505675,False,Hog,0.370726,False,Warthog,0.0188272,False
804,4884,743609206067040256,1549,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,2016-06-17 01:00:24 +0000,10,10,Stark,None,None,None,None,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3,Weimaraner,0.982794,True,American_Staffordshire_Terrier,0.0047664,True,Great_Dane,0.00343201,True
805,4526,743980027717509120,1226,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,2016-06-18 01:33:55 +0000,11,10,Geno,None,None,None,None,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1,Bull_Mastiff,0.97573,True,Rhodesian_Ridgeback,0.00807261,True,Pug,0.00557087,True
806,6113,744709971296780288,1753,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,2016-06-20 01:54:27 +0000,10,10,Harvey,None,None,None,None,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1,Shetland_Sheepdog,0.234431,True,Samoyed,0.114876,True,Collie,0.08661369999999999,True
807,8602,744971049620602880,3017,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,2016-06-20 19:11:53 +0000,12,10,Indie,None,None,None,None,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1,Toy_Poodle,0.497755,True,Golden_Retriever,0.282017,True,Miniature_Poodle,0.0900324,True
808,3254,744995568523612160,706,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,2016-06-20 20:49:19 +0000,9,10,Abby,None,None,None,puppo,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1,Old_English_Sheepdog,0.4274810000000001,True,Shih-Tzu,0.146336,True,Tibetan_Terrier,0.134269,True
809,7890,745057283344719872,2563,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,2016-06-21 00:54:33 +0000,12,10,Oliver,None,None,None,None,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2,Shetland_Sheepdog,0.963985,True,Collie,0.0262057,True,Border_Collie,0.00454365,True
810,7802,745314880350101504,3106,This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64,2016-06-21 17:58:09 +0000,12,10,Sugar,None,None,None,None,https://pbs.twimg.com/media/Clfj6RYWMAAFAOW.jpg,2,Ice_Bear,0.807762,False,Great_White_Shark,0.0270404,False,Fountain,0.0220518,False
811,7764,745433870967832576,2861,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,2016-06-22 01:50:58 +0000,10,10,Lenox,doggo,None,None,None,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,1,Barrow,0.999962,False,Basset,1.44895e-05,True,Wok,6.060880000000002e-06,False
812,4404,745789745784041472,1202,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,2016-06-23 01:25:06 +0000,10,10,Gus,None,None,None,None,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1,Pekinese,0.984267,True,Shih-Tzu,0.00894166,True,Cocker_Spaniel,0.00192826,True
813,3874,746056683365994496,924,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,2016-06-23 19:05:49 +0000,11,10,Arlen,None,None,None,None,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1,Shetland_Sheepdog,0.43332,True,Collie,0.335997,True,Borzoi,0.177179,True
814,7524,746131877086527488,2483,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,2016-06-24 00:04:36 +0000,10,10,Gustav,None,None,None,None,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1,Chow,0.575637,True,Pomeranian,0.19595,True,Norwich_Terrier,0.141224,True
815,6599,746369468511756288,1840,This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,2016-06-24 15:48:42 +0000,9,10,an,None,None,None,None,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,1,German_Shepherd,0.622957,True,Malinois,0.338884,True,Wallaby,0.0241615,False
816,5314,746790600704425984,1797,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,2016-06-25 19:42:08 +0000,10,10,None,None,None,None,None,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,3,Boston_Bull,0.936183,True,Guinea_Pig,0.010084,False,Cardigan,0.010077,True
817,6545,746872823977771008,2412,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,2016-06-26 01:08:52 +0000,11,10,a,None,None,None,None,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1,Pembroke,0.540201,True,Beagle,0.207835,True,Italian_Greyhound,0.0435649,True
818,3695,747204161125646336,1029,This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet https://t.co/dmdEBOEctC,2016-06-26 23:05:29 +0000,10,10,Clark,None,None,None,None,https://pbs.twimg.com/media/Cl6aOBhWEAALuti.jpg,2,Coil,0.5336989999999999,False,Dugong,0.0879591,False,Rain_Barrel,0.0392215,False
819,6070,747512671126323200,1789,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,2016-06-27 19:31:23 +0000,10,10,None,None,None,None,None,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,1,Cardigan,0.111493,True,Malinois,0.0950892,True,German_Shepherd,0.0801456,True
820,4038,747594051852075008,1194,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,2016-06-28 00:54:46 +0000,11,10,None,None,None,None,None,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,1,Basenji,0.389136,True,Dingo,0.270226,False,Chihuahua,0.0989388,True
821,2529,747600769478692864,614,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,2016-06-28 01:21:27 +0000,10,10,Bookstore,None,None,None,None,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,1,Chesapeake_Bay_Retriever,0.804363,True,Weimaraner,0.0544311,True,Labrador_Retriever,0.0432676,True
822,5304,747816857231626240,1309,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,2016-06-28 15:40:07 +0000,4,10,a,None,None,None,None,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,1,Pembroke,0.7689229999999999,True,Chihuahua,0.029053,True,Shetland_Sheepdog,0.029035400000000006,True
823,3062,747844099428986880,843,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,2016-06-28 17:28:22 +0000,11,10,Huxley,None,None,None,None,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1,Pembroke,0.360428,True,Papillon,0.26313400000000003,True,Chihuahua,0.131246,True
824,3220,747885874273214464,1111,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,2016-06-28 20:14:22 +0000,8,10,a,None,None,None,None,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,1,Kuvasz,0.40845,True,Samoyed,0.14132999999999998,True,Pug,0.08301839999999999,True
825,2395,748568946752774144,770,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,2016-06-30 17:28:39 +0000,12,10,Cora,None,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,1,Tibetan_Terrier,0.32816100000000004,True,Toy_Poodle,0.304836,True,Miniature_Poodle,0.0708784,True
826,4629,748692773788876800,1494,That is Quizno. This is his beach. He does not tolerate human shenanigans on his beach. 10/10 reclaim ur land doggo https://t.co/vdr7DaRSa7,2016-07-01 01:40:41 +0000,10,10,his,doggo,None,None,None,https://pbs.twimg.com/media/CmPkGhFXEAABO1n.jpg,1,Ox,0.337871,False,Plow,0.269287,False,Oxcart,0.245653,False
827,3024,748705597323898880,1059,#BarkWeek is getting rather heckin terrifying over here. Doin me quite the spooken. 13/10 (vid by @corgi_zero) https://t.co/eA7k1ZQslA,2016-07-01 02:31:39 +0000,13,10,None,None,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/748704826305970176/pu/img/QHuadM5eEygfBeOf.jpg,1,Tiger_Shark,0.548497,False,Great_White_Shark,0.130252,False,Scuba_Diver,0.121887,False
828,6416,748932637671223296,2545,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,2016-07-01 17:33:49 +0000,13,10,Divine,doggo,None,None,None,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1,Borzoi,0.742912,True,Wire-Haired_Fox_Terrier,0.204082,True,English_Setter,0.0210323,True
829,5250,749064354620928000,1706,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,2016-07-02 02:17:13 +0000,11,10,Winston,None,None,None,None,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,2,Pug,0.985222,True,Brabancon_Griffon,0.00331366,True,Pekinese,0.00298888,True
830,6027,749317047558017024,2487,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,2016-07-02 19:01:20 +0000,12,10,Blu,None,floofer,None,None,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1,Wire-Haired_Fox_Terrier,0.155144,True,Lakeland_Terrier,0.108382,True,Buckeye,0.0746167,False
831,9434,749395845976588288,3917,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,2016-07-03 00:14:27 +0000,10,10,George,None,None,None,None,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,1,Pomeranian,0.973715,True,Chow,0.0207581,True,Keeshond,0.00378436,True
832,6674,749417653287129088,1883,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,2016-07-03 01:41:06 +0000,11,10,Finn,None,None,pupper,None,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,2,Papillon,0.772894,True,Shetland_Sheepdog,0.0424076,True,Collie,0.0423131,True
833,5085,749774190421639168,1486,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,2016-07-04 01:17:51 +0000,12,10,Lucy,None,None,None,None,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,1,Pekinese,0.8790120000000001,True,Chihuahua,0.054855,True,Blenheim_Spaniel,0.021041,True
834,5585,749981277374128128,2761,This is Atticus. He's quite simply America af. 1776/10 https://t.co/GRXwMxLBkh,2016-07-04 15:00:45 +0000,1776,10,Atticus,None,None,None,None,https://pbs.twimg.com/media/CmgBZ7kWcAAlzFD.jpg,1,Bow_Tie,0.533941,False,Sunglasses,0.0808222,False,Sunglass,0.0507762,False
835,3317,749996283729883136,909,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,2016-07-04 16:00:22 +0000,12,10,Bo,None,None,None,None,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,1,Old_English_Sheepdog,0.515319,True,West_Highland_White_Terrier,0.15104,True,Soft-Coated_Wheaten_Terrier,0.05642000000000001,True
836,2968,750026558547456000,883,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI,2016-07-04 18:00:41 +0000,10,10,Jax,None,None,None,None,https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg,1,Standard_Poodle,0.258732,True,Teddy,0.13076,False,Toy_Poodle,0.0717263,True
837,3474,750041628174217216,696,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,2016-07-04 19:00:33 +0000,13,10,Beau,None,None,None,None,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,1,Labrador_Retriever,0.252031,True,Maltese_Dog,0.18809,True,Golden_Retriever,0.133017,True
838,8609,750071704093859840,3766,Pause your cookout and admire this pupper's nifty hat. 10/10 https://t.co/RG4C9IdNJM,2016-07-04 21:00:04 +0000,10,10,None,None,None,pupper,None,https://pbs.twimg.com/media/CmjKOzVWcAAQN6w.jpg,2,Redbone,0.382113,True,Malinois,0.249943,True,Miniature_Pinscher,0.0709262,True
839,2372,750086836815486976,612,This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd,2016-07-04 22:00:12 +0000,12,10,Spanky,None,None,None,None,https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg,1,Pug,0.978277,True,Teddy,0.00313446,False,Brabancon_Griffon,0.00306149,True
840,3330,750101899009982464,950,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD,2016-07-04 23:00:03 +0000,11,10,Lilah,None,None,None,None,https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg,2,Golden_Retriever,0.316704,True,Llama,0.174269,False,Labrador_Retriever,0.14736400000000002,True
841,4716,750117059602808832,1451,This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm,2016-07-05 00:00:18 +0000,10,10,Calvin,None,None,None,None,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg,2,Shih-Tzu,0.814405,True,Lhasa,0.17522,True,Pekinese,0.0080723,True
842,3965,750132105863102464,1426,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo,2016-07-05 01:00:05 +0000,11,10,Stewie,None,None,None,None,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,1,Toy_Poodle,0.4780180000000001,True,Miniature_Poodle,0.207458,True,Croquet_Ball,0.0858789,False
843,3390,750147208377409536,1088,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe",2016-07-05 02:00:06 +0000,13,10,None,None,None,None,None,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg,1,Pug,0.977765,True,Boston_Bull,0.00479425,True,French_Bulldog,0.00457284,True
844,4980,750383411068534784,1297,This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper https://t.co/FfH3o88Vta,2016-07-05 17:38:41 +0000,9,10,Zoe,None,None,pupper,None,https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg,1,Border_Collie,0.672791,True,Collie,0.270188,True,Papillon,0.0345039,True
845,4894,750506206503038976,1304,This is Malcolm. He's absolutely terrified of heights. 8/10 hang in there pupper https://t.co/SVU00Sc9U2,2016-07-06 01:46:38 +0000,8,10,Malcolm,None,None,pupper,None,https://pbs.twimg.com/media/CmpVaOZWIAAp3z6.jpg,1,American_Black_Bear,0.219166,False,Lesser_Panda,0.214715,False,Titi,0.0916851,False
846,14528,750719632563142656,5696,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,2016-07-06 15:54:42 +0000,12,10,Meyer,None,None,None,None,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,1,Pembroke,0.972587,True,Cardigan,0.0147717,True,Basenji,0.00579803,True
847,6904,751205363882532864,2067,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy",2016-07-08 00:04:50 +0000,12,10,None,None,None,None,None,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg,2,Labrador_Retriever,0.947164,True,Chesapeake_Bay_Retriever,0.020596700000000003,True,Golden_Retriever,0.0165792,True
848,13690,751251247299190784,6624,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,2016-07-08 03:07:09 +0000,10,10,Gilbert,None,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg,1,Walker_Hound,0.178852,True,German_Short-Haired_Pointer,0.115752,True,English_Foxhound,0.113796,True
849,3498,751456908746354688,1120,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,2016-07-08 16:44:23 +0000,12,10,None,None,None,pupper,None,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,1,Golden_Retriever,0.714409,True,Afghan_Hound,0.06616260000000003,True,Chow,0.0284126,True
850,5512,751538714308972544,1434,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,2016-07-08 22:09:27 +0000,10,10,Max,None,None,None,None,https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg,2,Labrador_Retriever,0.516257,True,Golden_Retriever,0.210839,True,Dingo,0.162022,False
851,4826,751583847268179968,1253,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8,2016-07-09 01:08:47 +0000,5,10,None,doggo,None,pupper,None,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg,1,Dalmatian,0.8683040000000001,True,Studio_Couch,0.059623,False,Snow_Leopard,0.0138763,False
852,6380,751830394383790080,2203,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,2016-07-09 17:28:29 +0000,12,10,Tucker,None,None,None,None,https://pbs.twimg.com/media/Cm8JwBqW8AAFOEn.jpg,1,Chow,0.703569,True,Pomeranian,0.0766367,True,Siamese_Cat,0.0459591,False
853,5731,751937170840121344,1509,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,2016-07-10 00:32:46 +0000,11,10,Ruby,None,None,None,None,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,1,Lakeland_Terrier,0.4241680000000001,True,Teddy,0.260562,False,Golden_Retriever,0.127432,True
